country,year,co2,coal_co2,cement_co2,gas_co2,oil_co2,methane,n2o,ghg,warmingimpact
Lithuania,1966,20688962,3091445,599283,2498453,14499782,5675359,6407178.5,34950060,0.000941421
Lithuania,1967,21655752,3025016,635808,2654519,15340410,5876900.5,6636709.5,36467020,0.000957803
Lithuania,1968,22286016,2914527,657349,2799989,15914153,5918757.5,6842615.5,36856876,0.000974503
Lithuania,1969,23227768,2899196,675404,2938066,16715101,5917621.5,6945166.5,37880010,0.00099173
Lithuania,1970,24441556,3051870,717315,2687569,17984802,5859300.5,6814830.5,39041010,0.001009464
Lithuania,1971,25987984,3055668,784325,2982893,18796942,6079223.5,7076068,40916980,0.001028397
Lithuania,1972,27395064,3090746,845493,3079027,20034280,6223551,7267844,42335600,0.001048177
Lithuania,1973,28609430,3054039,919523,3182559,21051504,6290578,7633886,44071804,0.00106883
Lithuania,1974,29760360,2991264,1000748.06,3296317,22041110,6425182,7845708,45365176,0.001090257
Lithuania,1975,31332538,3059313,1096939,3570757,23130356,6560978.5,7907435,47296376,0.001112727
Lithuania,1976,32557858,3154897,1139630,3943003,23790422,6576867.5,8001344,48692290,0.001135797
Lithuania,1977,33693770,3192585,1188557,4210745,24532136,6586104.5,8042779,49537200,0.001159212
Lithuania,1978,34892772,3098022,1210179,4310432,25676598,6679810,8183026,51076184,0.001183404
Lithuania,1979,35190500,3119389,1194087,4612518,25938642,6758045,8112916.5,51585856,0.001207861
Lithuania,1980,36583324,3321448,1235061,4864692,26831812,6825245.5,8212448.5,53352510,0.001233123
Lithuania,1981,35961612,2926519,1286863,5069619,26359586,6839726.5,8115548,52555940,0.001258276
Lithuania,1982,36650480,2986898,1281616,5402570,26659698,6895251.5,8113753,53374710,0.001283356
Lithuania,1983,37212064,2975933,1359027,5820206,26741210,6972236.5,8269562.5,54066676,0.001308439
Lithuania,1984,37569492,2996106,1411629,6381409,26465164,7091469.5,8264405.5,54518348,0.001334157
Lithuania,1985,40477364,3555109,1449600,7296837,27825770,7154637,8312068.5,57760196,0.001361236
Lithuania,1986,36034640,4158204,1528025,6853215,23188890,7154957.5,8306986.5,53316604,0.001385758
Lithuania,1987,36044500,4062908.2,1583896,7865490,22251270,7223491,8314456.5,53160220,0.001409933
Lithuania,1988,36441350,4226978,1638364,8305237,21652918,7134467,8130136,52894390,0.001433768
Lithuania,1989,36790284,3934979,1679686,8674100,21899026,7215991,7807253,52797588,0.00145769
Lithuania,1990,35772020,3190313,1668072,10598202,19809414,7382293,6253475.5,50546476,0.001480973
Lithuania,1991,37855004,3558571,1549967,10932315,21305388,7307452.5,5582602.5,52128530,0.001504431
Lithuania,1992,21203240,1664914,754953,6302709,12104933,7452673.5,5058766.5,34374236,0.001519848
Lithuania,1993,16354616,1468060,363902,3422337,10914851,6251051.5,4494394,25843410,0.001529391
Lithuania,1994,15802014,1222976,381595,3988812,10062699,5534140,4134505.2,33079350,0.001540799
Lithuania,1995,15092360,981501,307971,4577337,9050102,5085182,4025068.2,26824476,0.001548419
Lithuania,1996,15775035,897372,317549,4939449,9435904,4930624,4427573,27566532,0.001556099
Lithuania,1997,15197991,739446,366072,4560374,9335916,4911254,4502990.5,28838010,0.001564302
Lithuania,1998,16032267,648201,411705,4011596.2,10731489,4808656.5,4690121,30061076,0.001572715
Lithuania,1999,13484874,549168,345807,4044458.8,8377990.5,4584412.5,4660346.5,26605448,0.001579067
Lithuania,2000,11878384,379646,292541,4546172,6478831,4420011.5,4814686,8793458,0.001577009
Lithuania,2001,12629132,343059,283389,4657699,7141831,4213087,4847325,13807602,0.001576854
Lithuania,2002,12701483,549102,290500,4754628,6921787,4427771.5,5057407.5,12680497,0.001576425
Lithuania,2003,12694945,715621,292463,5144307,6369944,4382545.5,5124383,14950607,0.0015768
Lithuania,2004,13289646,689451,351024,5194327,6855413,4414973,5291669.5,23121204,0.001580678
Lithuania,2005,13900658,765286,383313,5351046,7220804,4379096,5509403.5,20001946,0.001582974
Lithuania,2006,14234380,1033142,515276,5333253,7158654,4377034,5476105,20290150,0.001585396
Lithuania,2007,15518530,1027941.94,524055,6265925,7537012,4493599.5,6083500,23100722,0.001589137
Lithuania,2008,14957797,869738,453817,5605147,7810889,4499753,5849370,25069226,0.001593945
Lithuania,2009,12860725,690639,284023,4751870,6878142,4367036,5484749.5,24034098,0.001597921
Lithuania,2010,13834270,844837,289045,5565585,6832070,4356543.5,5531508.5,25904114,0.001602404
Lithuania,2011,13991401,975085,319844,5873524,6508873,4321794.5,6087735.5,27728916,0.001607798
Lithuania,2012,14083859,952405,395191,5685336,6744215,4278607,6216687.5,29015598,0.001613425
Lithuania,2013,13179840,1093765,460789,4749928,6537866,4150774.2,5882209.5,27694628,0.001620547
Lithuania,2014,12884828,924803,400828,4424625,6794754,4052268,6121366.5,25356560,0.001627829
Lithuania,2015,13088382,737867,518315.03,4431392,7116238,4045097.8,6299640,25367098,0.001635961
Lithuania,2016,13155571,750861,452401,3965550,7662357,3597049.2,6101313,24294306,0.001643194
Lithuania,2017,13320003,803194,450351,4039832,7748414,3453250.5,6180181.5,24847906,0.001650486
Lithuania,2018,13470189,861300,511329,3740887,8063463,3337886.8,6056751,25779768,0.00165821
Lithuania,2019,13707235,802684,578055,3886177,8169767.5,3211885.2,6190621.5,24986168,0.001665805
Lithuania,2020,13562745,622773,556685,4142101.8,7998631,3016360,6077274.5,24625322,0.001673241
Lithuania,2021,13851095,740631,633486,3967599,8212567.5,2876006.5,6024042,24828164,0.001680941
Lithuania,2022,12856662,743363,682198,2764918,8358487,2693189,5660419.5,23346400,0.001687275
Luxembourg,1950,7419065,7181440,65417,0,172208,428764.78,216698.89,7861204.5,2.01945E-05
Luxembourg,1951,9009241,8734976,65417,0,208848,441150.72,218146.97,9453563,2.45113E-05
Luxembourg,1952,9401378,9130582,54536,0,216260,450907.72,219816.53,9864518,2.90259E-05
Luxembourg,1953,8653774,8335600,72686,0,245488,457085.1,221685.55,9111825,3.32086E-05
Luxembourg,1954,8781984,8405216,76320,0,300448,466701.6,223731.97,9259154,3.74703E-05
Luxembourg,1955,9884848,9441964,76348,0,366536,478145.5,225933.7,10374409,4.22497E-05
Luxembourg,1956,10368466,9859824,79954,0,428688,488872.53,228268.73,10869642,4.72609E-05
Luxembourg,1957,10837339,10295657,94523,0,447159,498261.47,230714.97,11346631,5.24935E-05
Luxembourg,1958,10086190,9456784,98126,0,531280,505790.47,233250.36,10604007,5.73953E-05
Luxembourg,1959,10419643,9760896,94491,0,564256,516037,235852.84,10943293,6.24581E-05
Luxembourg,1960,11507762,10753840,105394,0,648528,529845.4,238500.38,12068249,6.80414E-05
Luxembourg,1961,11580983,10695216,112663,0,773104,541038.75,240686.78,12151955,7.36717E-05
Luxembourg,1962,11540679,10229888,112663,0,1198128,564733.1,260193.5,12167374,7.93383E-05
Luxembourg,1963,11438176,9610672,101760,0,1725744,571769.3,265436.47,12077672,8.49675E-05
Luxembourg,1964,12295552,10116953,101730,0,2076869,551389.94,249578.05,12902612,9.09278E-05
Luxembourg,1965,12192901,9607008,109029,0,2476864,563761.06,261258.97,12831186,9.68661E-05
Luxembourg,1966,11610355,8662626,105361,10989,2831379,579889.8,266403.56,12264416,0.000102565
Luxembourg,1967,11350329,8115760,90857,7328,3136384,587219.44,276478.97,12022355,0.000108157
Luxembourg,1968,12258972,8695737,94463,10989,3457783,602973,278096.9,12952958,0.000114184
Luxembourg,1969,13182240,9247936,101760,18320,3814224,620295.3,286475.1,13904244,0.000120656
Luxembourg,1970,13735355,9486096,119931,47632,4081696,629325.7,279749.34,14465471,0.00012735
Luxembourg,1971,13194012,8793600,135516,62288,4202608,630820.56,286696.1,13938414,0.000133785
Luxembourg,1972,13493196,8669024,163564,267472,4393136,623032.94,288973.56,14240982,0.000140325
Luxembourg,1973,14175353,8586194,197146,501838.03,4890174,641724.1,301484,14956457,0.000147205
Luxembourg,1974,14424045,9225952,207725,670512,4319856,670270.3,301787.75,15239898,0.00015424
Luxembourg,1975,11863886,7009232,201374,784096,3869184,661668.75,291054.28,12653470,0.000160075
Luxembourg,1976,11861830,6620848,180998,897680,4162304,655294.9,298663.9,12654948,0.000165879
Luxembourg,1977,10953946,5690192,181786,945312,4136655.8,658167.75,297909.75,11752105,0.000171264
Luxembourg,1978,11880833,6466960,196337,1040576,4176960,665573.3,314181.03,12699362,0.000177073
Luxembourg,1979,12162236,7097168,206604,1080880,3777584,675530.75,312358,12881930,0.00018296
Luxembourg,1980,11073563,6910304,217131,970960,2975168,678033.3,305704.1,11784121,0.00018833
Luxembourg,1981,9485958,5633041,237956,743503,2871459,677804.8,297221.7,10215881,0.000192973
Luxembourg,1982,8924177,5206544,244161,622880,2850592,675435.2,292434.7,9628175,0.000197302
Luxembourg,1983,8364030,4785184,255598.02,593568,2729680,674980.75,289144.2,9118043,0.000201387
Luxembourg,1984,9004226,5444704,250930.02,637536,2671056,680466.56,295782.75,9764785,0.000205811
Luxembourg,1985,9236842,5430048,223402,692496,2890896,685374.75,299242.06,10007500,0.000210328
Luxembourg,1986,9111157,4953728,302901,692496,3162032,676564.94,298785.3,9881947,0.000214744
Luxembourg,1987,8812260,4024775,403487,784428,3599571,677995.56,301247.16,9608349,0.000219025
Luxembourg,1988,9099730,4153269.8,459903,813074,3673483,672279.9,302382.03,9892465,0.000223395
Luxembourg,1989,9846277,4352832,488421,926992,4078032,677164.06,311373.03,10662038,0.000228086
Luxembourg,1990,11813174,6302350,539358,1035802.94,3876018,686759.25,321067.88,12673250,0.000233681
Luxembourg,1991,12423834,6015192,514962.97,1074272,4764235,698642.8,326265.44,13625979,0.00023972
Luxembourg,1992,12192271,5539509,520445,1121533,4946345,696591.3,327635.78,13306907,0.000245628
Luxembourg,1993,12341043,5735721,432346,1160559,4947250,732023.7,327429.1,13777000,0.000251768
Luxembourg,1994,11525180,4843936,487189,1173529,4952856,719548.7,323855,12654633,0.000257328
Luxembourg,1995,9135568,2704531,434228,1342809,4586956,713023,310866.66,10186754,0.000261783
Luxembourg,1996,9186138,2459654,428195,1461488,4770464,698414.2,315321.06,10268555,0.000266264
Luxembourg,1997,8546759,1541343,442133,1491388,5006052,685015.06,313676.78,9583639,0.00027041
Luxembourg,1998,7654722,420315,443924,1495254,5236509,671042.8,313507.44,8699233,0.000274121
Luxembourg,1999,8117361,443780,465497,1546433,5595373,688773.7,326537.56,9341246,0.00027813
Luxembourg,2000,8702433,470808,491553,1609222,6063023,665700.7,263608.8,9712571,0.000282266
Luxembourg,2001,9205636,471383,428556,1780522,6457811,650526.6,267383.1,10179687,0.000286588
Luxembourg,2002,9978711,370870,443254,2540122,6556593,633540.7,341970.38,10995882,0.000291255
Luxembourg,2003,10451037,345734,389217,2575653,7073112,613957.5,344979.44,11447237,0.000296095
Luxembourg,2004,11819385,385448,427470,2859274,8077869.5,599186.7,376924.4,12813386,0.000301516
Luxembourg,2005,12076765,377213,419627,2829229,8382045.5,591983.7,366244.9,13049128,0.000307023
Luxembourg,2006,11908740,469509,415402,2958438,7997856,591419.25,356319.44,12944708,0.000312499
Luxembourg,2007,11304986,407653,410291,2731184,7686299,604621.1,349723.84,12333545,0.000317718
Luxembourg,2008,11169353,355641,382386,2594204,7768237,603236.6,354192.78,12149591,0.000322862
Luxembourg,2009,10625156,339359,357914,2658767,7202223,604176,343739.38,11606835,0.000327755
Luxembourg,2010,11194660,326491,370656,2842085,7586010,633456.94,350987.47,12226214,0.000332954
Luxembourg,2011,11097074,314884,389215,2464258,7859080,599197.44,351647,12097098,0.000338019
Luxembourg,2012,10866492,285579,381119,2500048,7632489,578502.4,341253.44,11837993,0.000342937
Luxembourg,2013,10333663,276175,371564,2115220,7517505,587447.3,340465.25,11332565,0.000347575
Luxembourg,2014,9816077,277324,359823,2006053.9,7099881,590926.1,334245.22,10795750,0.000352
Luxembourg,2015,9345265,288220,329477,1829643,6823276,569797.3,328811.56,10277637,0.000356171
Luxembourg,2016,9090387,294294,351368,1681745,6688155,592195.5,329824.25,10068411,0.000360311
Luxembourg,2017,9262836,282571,370699,1656897,6878233,596037.8,330107.94,10241973,0.000364561
Luxembourg,2018,9567291,267196,369492,1608903,7247170,589317.7,321011.03,10516852,0.000368951
Luxembourg,2019,9761764,274406,394793,1608052,7408821,589177.1,325017.2,10737861,0.000373406
Luxembourg,2020,8074925.5,237493,399139,1469361,5906837,560798.5,302799.4,9012912,0.000377083
Luxembourg,2021,8420578,248838,350572,1588641,6189892,552297.1,309442.22,9355927,0.00038093
Luxembourg,2022,7276724,236619,368935,1249039,5409675,549442.75,300256.62,8188235,0.00038428
Madagascar,1950,304082,161216,3634,0,139232,10397548,7696326.5,122077130,0.001717757
Madagascar,1951,245458,69616,3634,0,172208,10747889,7640803,111445224,0.001772495
Madagascar,1952,307776,109920,0,0,197856,11114006,7443648,103015220,0.001823844
Madagascar,1953,252815.98,25282,0,0,227534,11495882,7140312,98313860,0.001873504
Madagascar,1954,289456,43968,0,0,245488,11892373,6766249,101386376,0.001925
Madagascar,1955,304112,25961,0,0,278151,12304877,6356908.5,103479880,0.001977928
Madagascar,1956,318768,10992,0,0,307776,12733772,5947743.5,105529690,0.002032073
Madagascar,1957,315104,10992,0,0,304112,13179461,5574206,109115944,0.002088157
Madagascar,1958,373728,29312,0,0,344416,13643298,5271747,113006410,0.002146334
Madagascar,1959,373728,32976,0,0,340752,14125760,5075818.5,114178776,0.002205398
Madagascar,1960,399376,47632,0,0,351744,14628281,5021872.5,116963704,0.002266112
Madagascar,1961,355408,14506,0,0,340902,13691659,5147319,87784630,0.002311771
Madagascar,1962,395653,14656,7269,0,373728,14457305,5391789.5,70024140,0.002350191
Madagascar,1963,461486,40304,21806,0,399376,14469726,5418644.5,64481572,0.002385662
Madagascar,1964,483468,33228,21972,0,428268,14548447,5449606.5,62535050,0.002419957
Madagascar,1965,556779,40304,18171,0,498304,14838864,5578445,63381610,0.002454627
Madagascar,1966,578704,40304,25440,0,512960.03,16225220,5984458.5,62031096,0.002490431
Madagascar,1967,842482,43968,29074,0,769440,16441700,6046619,62047052,0.002526118
Madagascar,1968,912069,54960,32708.998,0,824400,16711572,6114224,61632656,0.002561565
Madagascar,1969,849751,51296,36343,0,762112,16254168,5973233,58787932,0.002594516
Madagascar,1970,970663,54960,36343,0,879360,16776004,6574998.5,56690616,0.002626797
Madagascar,1971,1025624.06,62066,36214,0,927344,14928551,5179202,55992756,0.002655166
Madagascar,1972,1285797,54960,32708.998,0,1198128,15389565,5397281.5,57490244,0.002684242
Madagascar,1973,1073256,32864,36219,0,1004173.06,15934217,5586650,62286330,0.002715612
Madagascar,1974,1186898,36640,29074,0,1121184,16008701,5480992.5,92087976,0.002759764
Madagascar,1975,1692530,51296,29074,0,1612160,16518128,5805208,103807910,0.002809215
Madagascar,1976,992234,55164,36065,0,901005,16381921,5653376,95796160,0.002854023
Madagascar,1977,845601,43968,24865,0,776768,17369166,5956726.5,104112616,0.002903291
Madagascar,1978,1017215.94,32976,31599.998,0,952640,18277218,6511506,89647630,0.002946599
Madagascar,1979,1130237,69616,34701,0,1025920.06,18980540,7062458,80102770,0.002985803
Madagascar,1980,1613940,66102,27494,0,1520343,19058610,6817792,73352080,0.003021131
Madagascar,1981,1024539.94,73280,16940,0,934320,18911400,6648886,69493200,0.003056276
Madagascar,1982,1013337,73546,16795,0,922996,19288146,7033395,70787090,0.00309114
Madagascar,1983,650391,73694,16623,0,560074,19321014,7083631,66900310,0.003124282
Madagascar,1984,866372,18320,16324,0,831728,18896348,6703892.5,66856680,0.00315658
Madagascar,1985,1053031,10992,16119,0,1025920.06,18941210,6597994,62506416,0.003186437
Madagascar,1986,1137097,47632,15913,0,1073552,19041628,6584404,61176104,0.003213208
Madagascar,1987,1282418,32882,21929,0,1227607,19348190,7204050.5,63109064,0.003240923
Madagascar,1988,1285795,51151,21642,0,1213002,18882700,6709234,60269784,0.003266106
Madagascar,1989,925801,33106,24573,0,868122,19360642,6615682.5,63154508,0.003294218
Madagascar,1990,944296,32976,24632,0,886688,20207324,7187639,63675236,0.003322911
Madagascar,1991,1024866,32976,24594,0,967296,20218404,7247042.5,66458504,0.003356401
Madagascar,1992,1002845.06,32976,24557,0,945312,20554606,7314492.5,77330120,0.00339444
Madagascar,1993,1032120,36640,24520,0,970960,20992224,7477456.5,76857384,0.00343192
Madagascar,1994,1152161,32976,16321,0,1102864,20612094,7292852,88439600,0.003473872
Madagascar,1995,1192441,25648,16297,0,1150496,20986188,7380466.5,84088580,0.003513484
Madagascar,1996,1245339,25648,17899,0,1201792,21168460,7526605.5,105494230,0.003563286
Madagascar,1997,1535182,32976,14622,0,1487584,21300434,7138160,123462740,0.003619504
Madagascar,1998,1619053,32902,17844,0,1568308,21942966,7538958.5,156278690,0.003689786
Madagascar,1999,1762736,21938,18626,0,1722171,21928822,7327095,146660690,0.003754372
Madagascar,2000,1947883,25648,20619,0,1901616,21851558,7166475,129014560,0.00381074
Madagascar,2001,1743020,25648,20940,0,1696432,21076838,6763696,100200590,0.003853185
Madagascar,2002,1235809,25648,12033,0,1198128,20047668,5968693.5,88006590,0.003887788
Madagascar,2003,1692058,25648,79898,0,1586512,21406092,7031285,84510570,0.003922908
Madagascar,2004,1804376,25648,67640,0,1711088,20973790,6249365.5,78900216,0.003955626
Madagascar,2005,1741080,44060,59442,0,1637577,23374324,7850463.5,77900920,0.003991615
Madagascar,2006,1674711,40304,58887,0,1575520,23048912,7176823.5,76113464,0.00402609
Madagascar,2007,1735019,25648,104539,0,1604832,24142156,7882952.5,78424690,0.004062755
Madagascar,2008,1779958,32976,61542,0,1685440,23857508,7219137.5,74805240,0.004098226
Madagascar,2009,1706379,36640,53915,0,1615824,24490616,7604251,72601300,0.004132797
Madagascar,2010,1871843,106049,61698,0,1704096,24714478,7553201,70561700,0.004165188
Madagascar,2011,2373945,406078,76493,0,1891374,24448818,7603297.5,66278130,0.004195208
Madagascar,2012,2744214,697088,87941,0,1959185,25222094,7767131.5,62334544,0.004224036
Madagascar,2013,3192828,1129808,89526,0,1973495,24281506,7583688.5,60695110,0.0042498
Madagascar,2014,3095580,1018592,58124,0,2018863.9,25550980,7548967.5,57013588,0.004276644
Madagascar,2015,3249468,1051568,58124,0,2139776,25566294,7643434.5,59014624,0.004303699
Madagascar,2016,3374044,1025920.06,58124,0,2290000,26295490,8180071,60306268,0.004332144
Madagascar,2017,3975995,1458272,77499,0,2440224,25953816,7753780.5,59579572,0.004359468
Madagascar,2018,3732694,1242096,50374,0,2440224,25655498,7039657.5,56140436,0.004383544
Madagascar,2019,4296739,1399648,46499,0,2850592,27070112,7206186.5,57310660,0.004410417
Madagascar,2020,3974940,1374000,58124,0,2542816,27664090,7230265,56463840,0.004437998
Madagascar,2021,4454924,1414304,58124,0,2982496,27520500,6897462,56742276,0.004466955
Madagascar,2022,4309451,1552464,58124,0,2698863,27176626,6793643,57082964,0.004497483
Malawi,1950,234550,183720,6353,0,44477,1225316,656313.44,24172058,0.000193791
Malawi,1951,258634,186677,6951,0,65006.004,1247257.1,654203.1,20607574,0.000203592
Malawi,1952,290925,207096,10192,0,73638,1269624.8,641364.56,18337484,0.000212374
Malawi,1953,317085,221060,13039,0,82986,1292669.2,620480.25,16906084,0.000220513
Malawi,1954,348631,241105,15927,0,91600,1316362.1,594232.75,16028043,0.000228258
Malawi,1955,411140,286692,19872,0,104576,1340791,565304.3,16388864,0.000236168
Malawi,1956,448222,297757,22773,0,127691,1366331.4,536377.56,16595573,0.000244173
Malawi,1957,461358,304134,26411,0,130814,1392682.8,510134.88,15919968,0.000251876
Malawi,1958,412111,243863,29203,0,139045,1420052.5,489258.66,15643452,0.000259457
Malawi,1959,459741,295150,22887,0,141704,1447620.9,476431.47,15106511,0.000266803
Malawi,1960,438347,272293,22740,0,143314,1476258.9,474335.7,17321866,0.000275161
Malawi,1961,373318,216276,15984.001,0,141059,1560447.5,558786.2,20969546,0.000285248
Malawi,1962,360614,200438,14323,0,145853,1563113.1,561659.56,21743454,0.000295625
Malawi,1963,346705,187685,13606,0,145414,1585369.1,568646.3,22228492,0.000306204
Malawi,1964,329641,164880,14537,0,150224,1619100.6,595953.8,29310912,0.000319985
Malawi,1965,347961,179536,14537,0,153888,1669273.5,615372.6,29272214,0.000333782
Malawi,1966,428510,208848,21806,0,197856,1707521.2,626266.06,23032728,0.000344786
Malawi,1967,366222,142896,21806,0,201520,1756856,672605.8,23518268,0.000356042
Malawi,1968,388148,127041,28803,0,232304,1797519.8,696452.44,21549916,0.000366432
Malawi,1969,380756,85090,36696,0,258970,1836328,724496.8,17816148,0.000375158
Malawi,1970,454069,117248,32708.998,0,304112,1980601.9,824521.06,22372200,0.000386034
Malawi,1971,501672.03,120912,32680.002,0,348080,1928613.1,763435.2,21624528,0.000396449
Malawi,1972,545572,140173,36524,0,368876,2028642.9,802756.2,20347712,0.000406405
Malawi,1973,571115,149267,43219,0,378629,2087985.2,847642.94,16925172,0.00041487
Malawi,1974,549090,139232,43458,0,366400,2152350,833690.9,14387166,0.000422249
Malawi,1975,578272,186864,50656,0,340752,2232476.5,887065.6,12293650,0.000428765
Malawi,1976,581989,164880,43381,0,373728,2330279.2,950951.25,12460255,0.000435463
Malawi,1977,636859,150224,46955,0,439680,2408100,960115.8,12932155,0.000442446
Malawi,1978,669734,147365,50799,0,471569,2483147.5,1025466.7,11953476,0.000449056
Malawi,1979,636722,91077,50189,0,495457,2590350.8,1042551.1,8939154,0.000454425
Malawi,1980,710076,172208,43228,0,494640,2579930.2,1049678,12475688,0.000461316
Malawi,1981,603851,127467.01,39352,0,437031,2663975.5,1099724.9,14104952,0.000468913
Malawi,1982,593091,161216,25171,0,406704,2752171,1178971.1,11213461,0.000475342
Malawi,1983,574535,117248,35927,0,421360,2786152.5,1179813.8,11306086,0.000481825
Malawi,1984,556183,109920,35895,0,410368,2841894,1146798,11644177,0.000488483
Malawi,1985,556311,87361,28503,0,440446,2991783.2,1163123.8,15015384,0.000496802
Malawi,1986,552455,73280,35831,0,443344,3092970.2,1224890.8,13920066,0.000504715
Malawi,1987,545095,73280,35799,0,436016,3310016.2,1351213.6,13878848,0.00051286
Malawi,1988,541487,43968,32191,0,465328,3200866.5,1198740.2,14900194,0.000521213
Malawi,1989,563351,29312,35735,0,498304,3329565.5,1258189.1,16643315,0.000530482
Malawi,1990,740333,173065,48074,0,519194,3758958.8,1349069.9,18428660,0.00054096
Malawi,1991,787610,156819,58219,0,572572,3794012.2,1446973.2,15950076,0.000550477
Malawi,1992,787089,161216,54289,0,571584,3809516.2,1460213.1,13227304,0.000558601
Malawi,1993,881995,169249,61504,0,651242,3787377.5,1469862.4,10491811,0.000565345
Malawi,1994,901750,172208,59030,0,670512,3710344.5,1181851.9,17120718,0.000574829
Malawi,1995,906502,169226,60370,0,676905,3743826.5,1345186.1,18866276,0.000584999
Malawi,1996,919530,179536,58490,0,681504,3807729.8,1443681.9,19297844,0.000595278
Malawi,1997,914855,186143,46190,0,682523,3822175.2,1431032.9,24038820,0.000607567
Malawi,1998,901754,179536,37050,0,685168,4020079.8,1521578.2,25780996,0.000620811
Malawi,1999,893264,142896,46880,0,703488,4122528.8,1493719.9,24670038,0.000633512
Malawi,2000,857646,168544,55230,0,633872,4280559,1583755.2,24540990,0.000646426
Malawi,2001,773253,121469,55480,0,596303,4282399,1452687.5,22507002,0.000658266
Malawi,2002,856235,179536,53819,0,622880,4403732.5,1700254.4,25073050,0.000671286
Malawi,2003,918499,168544,79443,0,670512,4568337.5,1811400.5,23955110,0.000683999
Malawi,2004,901678,161216,36974,0,703488,4605967,1834267.2,28467840,0.000698697
Malawi,2005,848983,157552,9927,0,681504,4774104,1881968.8,27469248,0.000712925
Malawi,2006,847983,156929,4944,0,686109,4891839.5,2053185.8,25688212,0.000726345
Malawi,2007,919470,157552,21790,0,740128,5116226.5,2250418.8,27900184,0.000740703
Malawi,2008,998373,150728,2097,0,845548,5387590,2469906.2,27967678,0.00075573
Malawi,2009,1013307,139698,9690,0,863920,5559239.5,2425413.5,24020032,0.000769005
Malawi,2010,968498,168544,15858,0,784096,5897424,2834612.8,23831154,0.000781913
Malawi,2011,1056154,244706,11588,0,799861,6121109.5,2895735.8,22566726,0.000794538
Malawi,2012,1066113,216880,25823,0,823409,6400633.5,2938096,22834394,0.000807697
Malawi,2013,1145877,219840,72325,0,853712,6621747.5,3031193.5,24278774,0.0008219
Malawi,2014,1040758.94,201520,124759,0,714480,6868787,3421890.5,24351332,0.000836674
Malawi,2015,1082885,227168,71621,0,784096,7173048,3534593.8,24350984,0.000851866
Malawi,2016,1205613,205184,69773,0,930656,7463129,3433436.8,23819862,0.000867157
Malawi,2017,1229673,197856,97497,0,934320,7684352.5,3740983.2,24101804,0.000882897
Malawi,2018,1723025,234496,107201,0,1381328,8220811.5,4487067,25794058,0.000899873
Malawi,2019,1720779,238160,112283,0,1370336,8879799,5042283,27211740,0.000918336
Malawi,2020,1768165,219840,240277,0,1308048,9160052,6156899,27365760,0.000937011
Malawi,2021,1884698,84446,309588,0,1490664,9433497,6141836,27582610,0.000956214
Malawi,2022,1748208,92504,309588,0,1346116,9803168,6597017,29112702,0.00097646
Malaysia,1950,3655348,388490,0,111935,3154923,4652166.5,1577343.2,57111400,0.001863394
Malaysia,1951,5220367,403729,0,103909,4712729,4777055.5,1583473.4,53299944,0.001888813
Malaysia,1952,6370886,358411,0,101199,5911276,4923208,1594527.4,53164948,0.001914282
Malaysia,1953,6498899,275153,15154,114581,6094011,5078326.5,1609620.4,50066260,0.001938433
Malaysia,1954,7004164,208361,44669,108833,6642301,5237568,1627867.6,52313516,0.001963686
Malaysia,1955,7429726,199411,55608,153238,7021470,5397272.5,1648384,49920444,0.001987948
Malaysia,1956,7562529,185841,51786,152899,7172003,5573192,1670284.6,47721724,0.002011321
Malaysia,1957,3513331,47582,54457,139087,3272204,6001324.5,1692684.8,41497736,0.002032385
Malaysia,1958,3832099,10982,54462,135439,3631216,6226807.5,1714699.2,43504810,0.002054525
Malaysia,1959,3183244,51237,94383,139072,2898552,6363093.5,1735443.5,37330348,0.00207392
Malaysia,1960,4201450,91520,141614,146432,3821884,6660894,1754032.4,38795692,0.002094261
Malaysia,1961,4684919,98928,163543,131904,4290544,6812820.5,1892532.4,57233624,0.002123032
Malaysia,1962,4776549,87936,159909,135568,4393136,7073197.5,1924266.1,87412680,0.002165738
Malaysia,1963,5827968,91600,178080,106256,5452032,7313582.5,1934242,84491250,0.00220741
Malaysia,1964,7399409,76906,228847,98879,6994777,7593904.5,1993375.5,114750710,0.002263054
Malaysia,1965,8380229,58650,367223,98971,7855385,7895756.5,2064801.4,77617890,0.002302358
Malaysia,1966,9834393,62288,421577,113584,9236944,8118230.5,2105866.8,93919080,0.00234926
Malaysia,1967,10127602,47632,410674,139232,9530064,8367924.5,2122841,122552240,0.002409347
Malaysia,1968,10530226,47632,461554,135568,9885472,8727048,2142495,108037560,0.002463331
Malaysia,1969,9137758,58624,479726,197856,8401552,8763044,2235416.2,133467280,0.002528685
Malaysia,1970,14585889,62272,508672,43957,13758529,9201847,2400335.5,119363416,0.002588147
Malaysia,1971,16662594,153888,544658,164880,14982096,9502945,2418874.5,142753100,0.00265838
Malaysia,1972,17900626,32983,581015,227215,15916010,10145676,2518711.8,135934800,0.002726283
Malaysia,1973,17505126,128240.01,643399,227168,15363152,10149697,2724614.8,122953864,0.00278805
Malaysia,1974,19044680,161216,691703,476320,15330176,10158729,2532215.2,143008260,0.002858559
Malaysia,1975,19445158,69616,736774,575248,15187280,10772094,2645242.8,151108670,0.002933384
Malaysia,1976,23897642,95279,891520,681609,18806534,11986887,2761453.5,179076670,0.003022393
Malaysia,1977,22620840,117248,915304,626544,17829024,12370297,2845594.2,180842180,0.003111988
