country,year,co2,coal_co2,cement_co2,gas_co2,oil_co2,methane,n2o,ghg,warmingimpact
Myanmar,1999,116597096,366400,136350,2978832,5422720,60608076,11674217,204137380,0.008267346
Myanmar,2000,118032904,1359344,158361,2740672,5910032,62323916,12011782,207812030,0.008370485
Myanmar,2001,103810170,1564528,151664,2224048,4869456,63625230,11676994,199559360,0.008470431
Myanmar,2002,103723580,1234768,188165,2300992,5543632,64389756,11505048,200970060,0.008572711
Myanmar,2003,116482050,601117,227330,3056899,6051487,66722868,12597473,207370610,0.00867876
Myanmar,2004,129084650,728923,205548,5157405,6410127,69328664,13739418,222679360,0.008796109
Myanmar,2005,159516900,586426,214145,5457428,5252179,72785420,13282130,241474380,0.008925212
Myanmar,2006,186787730,952367,222550,6135444,5454135,76612216,13733154,267260850,0.009071473
Myanmar,2007,190473620,820502,234075,6164751,5564026,78562180,14823127,274135100,0.0092241885
Myanmar,2008,174903170,648528,258199.98,3649344,5162576,79120080,14320770,263283260,0.009372359
Myanmar,2009,153237330,608224,255730,5422720,3865520,79798130,15259092,249623760,0.009516734
Myanmar,2010,139194110,1231104,203825,4140319.8,7492880,81115760,15782418,245275120,0.009660711
Myanmar,2011,124862280,1663456,203496,5496000,7665088,79527390,15739937,238385840,0.009800415
Myanmar,2012,118331850,1703760,347723,3576064,6056592,79325060,16514074,228033660,0.009929895
Myanmar,2013,113907100,1143168,428604,4202608,6789392,80322690,17117126,227768380,0.010058004
Myanmar,2014,120764830,1157824,502583.03,4829152,9225952,82555176,18269926,230096640,0.010188212
Myanmar,2015,120566330,926992,377415,10849104,9625328,85042560,18318224,239196290,0.010322761
Myanmar,2016,120883910,1124848,961663,8079119.5,10893072,86800820,18667096,241323700,0.0104620205
Myanmar,2017,115942110,1553536,2091236.1,8463840,11453664,90344696,20722546,243905180,0.010610121
Myanmar,2018,110708904,3249968,1717256,8115760,20888464,74097000,13704075,217810030,0.010718317
Myanmar,2019,103697260,3931900,1946223,7981060,19718128,73970920,14395639,211462900,0.010815144
Myanmar,2020,100774370,4323977,2289674,8699256,19227042,74046090,15604215,212043180,0.010909076
Myanmar,2021,95285640,3195008,2556803,9046416,14762256,72579350,14545952,203335740,0.01099428
Myanmar,2022,94374150,3321788,2556803,8513919,15115635,73307370,14892210,200942770,0.011078101
Netherlands,1950,56326540,42667280,294377,14656,8309952,15542579,7212248.5,77991790,0.0016224879
Netherlands,1951,59606064,44686144,345257,14656,9922112,15973123,7396884.5,82053260,0.0016582453
Netherlands,1952,59284108,43807516,403379,29310,10474675,16374903,7657166,82565096,0.0016952363
Netherlands,1953,59753320,43572290,425211,43968,11222832,16820786,7981820.5,83852660,0.0017338748
Netherlands,1954,62282540,44074256,479726,175872,13663056,17389074,8359575.5,87604990,0.0017753373
Netherlands,1955,64785290,44291436,545110,256464.98,15893477,17996138,8779158,91205790,0.0018197034
Netherlands,1956,68252344,44968270,621463,296784,19192032,18678626,9229295,96065050,0.0018674125
Netherlands,1957,67449910,43446516,654208,285808,20021234,19290044,9698715,96461160,0.001916267
Netherlands,1958,69417450,41908830,675977,366400,23739056,20032862,10176143,99785720,0.0019680113
Netherlands,1959,70174030,39534560,792274,447008,26344160,20772968,10650308,101757120,0.0020220838
Netherlands,1960,76439990,40798640,890400,648528,31100032,21694480,11109934,109329140,0.0020815025
Netherlands,1961,77915430,40300336,941280,879360,33697810,22899784,11848073,113121610,0.0021440038
Netherlands,1962,85290470,42260576,995794,963632,39061904,24213512,12701852,122902264,0.0022127116
Netherlands,1963,92847976,43522740,1028543.94,1117565,45475732,24959908,13096674,131767390,0.0022861706
Netherlands,1964,98458890,38127584,1421005,1538880,55689136,25642330,13580077,138702240,0.0023638767
Netherlands,1965,101890830,35244016,1468251,3015472,60675840,27012304,14281724,144069090,0.002446098
Netherlands,1966,104632344,32463040,1562742,5719504,63812224,28412122,15066571,149154750,0.0025316586
Netherlands,1967,108008130,29733360,1653599,10328816,64966384,29619322,15662669,154356820,0.0026203599
Netherlands,1968,114254744,27311456,1697211,17033936,67402940,31148302,16168062,162787950,0.0027146405
Netherlands,1969,116361380,24167744,1628159,18503200,71422350,31685180,16715278,166124720,0.002810608
Netherlands,1970,142065630,18803162,1893413,35345696,85669430,32907350,15506168,191950380,0.0029195524
Netherlands,1971,141150270,13069488,1921453,45763360,79816580,33440012,15525306,191455580,0.0030282966
Netherlands,1972,158256820,10343472,1833991,59151616,86107660,35430820,16074681,210954200,0.0031482107
Netherlands,1973,165618510,10332480,1779495,65259508,87855390,37611610,17243368,221851520,0.0032756382
Netherlands,1974,160306460,11068944,1707672,70052020,77119870,40022624,18101570,219762560,0.0034048625
Netherlands,1975,153069580,8515136,1477032,71898670,70590620,40708976,17962764,212959220,0.0035309524
Netherlands,1976,170385040,9225952,1319616,74958110,83583170,41341484,17892282,230720240,0.003664741
Netherlands,1977,164156100,9786762,1404082,74102380,78272120,41452548,18077194,225151300,0.003795031
Netherlands,1978,170190990,11010320,1336988,78043200,79369570,41552210,18097068,231430540,0.003926889
Netherlands,1979,187603380,11717472,1190946,84502830,89573810,42540040,18499302,249988260,0.004067258
Netherlands,1980,177230030,12696022,1133543,79122050,83650850,43227332,18283696,239987580,0.004202454
Netherlands,1981,164743500,14718288,940885,81491020,66911964,42793584,17808088,226668930,0.004328665
Netherlands,1982,134106480,12838306,820973,62682000,57098216,42067650,16857278,194469890,0.004436718
Netherlands,1983,138612400,20254592,763411,66695790,49595904,43366884,16581353,199645220,0.0045477366
Netherlands,1984,145891780,25263280,718857,70528340,47485440,44234556,16706006,207908260,0.0046625496
Netherlands,1985,148963840,25260242,603237,74065940,46958988,44459396,16224221,210861040,0.0047764345
Netherlands,1986,146474660,23383648,583438,66977920,52849536,44399740,15935391,207990640,0.004886261
Netherlands,1987,153923410,25516096,494245,69223950,56081184,44438644,15765090,215210130,0.004997097
Netherlands,1988,147962830,28330048,512006,62735010,53908430,42901092,15386147,207480940,0.005099097
Netherlands,1989,165584530,30594400,462892,76815760,53542030,43443764,14352420,223786190,0.0052082753
Netherlands,1990,165281460,36093610,415800,75022820,49201548,43568684,14377496,224875250,0.00531581
Netherlands,1991,174119140,34259230,497880,83912984,50540404,44330804,14494828,234108510,0.005427694
Netherlands,1992,174134060,34466850,449000,82528090,51650430,43740860,14656631,233400510,0.0055345255
Netherlands,1993,174019620,33314086,458000,83613830,51721160,43064164,14903288,233018240,0.0056359502
Netherlands,1994,175711040,36511000,463000,80556780,52233890,42057736,14832424,232951420,0.005731149
Netherlands,1995,176938750,35865290,428000,82167580,52949344,41273916,14620367,233624590,0.005824099
Netherlands,1996,187919070,34641860,316000,91305650,54307384,41098164,14659758,243729440,0.005920113
Netherlands,1997,178696460,33758628,376000,85288616,54021240,38644684,14485320,232914860,0.006007157
Netherlands,1998,184096940,34434692,432000,84314970,55387200,37417370,14245253,233956350,0.0060925335
Netherlands,1999,176386400,30480576,517000.03,82462460,55958068,35735332,14189950,226297900,0.00616991
Netherlands,2000,176040000,31788510,469000,82368260,55865920,34321420,13847850,224928910,0.006243117
Netherlands,2001,182314190,34234764,478000,84586930,56517624,33786916,13392376,229257120,0.006318254
Netherlands,2002,181736690,34725508,488790,83939030,55066380,32449858,13142552,227895070,0.006392043
Netherlands,2003,188054500,36054810,433922,84789420,56448496,31299740,14355745,232682100,0.006463686
Netherlands,2004,189957920,35516180,445866,87100210,56631316,31722626,14618395,236856600,0.006536223
Netherlands,2005,187580020,34156650,420721,84416530,56612228,29472134,14715247,232911570,0.006602987
Netherlands,2006,181349040,32945938,399936,82233496,55215852,28886978,16776947,228452640,0.0066669295
Netherlands,2007,180893940,35541244,402967,79979464,54552132,28487528,15671601,225641070,0.0067288983
Netherlands,2008,182938850,34516012,398937,83698740,54920564,29225708,9845838,223106610,0.00679383
Netherlands,2009,177247860,31749774,416211,84075576,51815796,28369768,9768014,216812580,0.006853535
Netherlands,2010,187999780,33054612,348186,94172504,52471124,29011020,9724071,228203220,0.0069191474
Netherlands,2011,174016270,32092750,350955,82199224,52348148,27969972,9664999,213094510,0.0069748517
Netherlands,2012,171873980,34336310,308087,78573980,50266708,27594578,12512987,212444320,0.007030794
Netherlands,2013,170344640,34682000,274032,79184430,48276064,27885754,12399338,211558270,0.00708809
Netherlands,2014,163465100,38171630,282303,69378140,47144000,27018350,12536624,203535400,0.0071423184
Netherlands,2015,169390200,45532852,249424,68546420,47103884,25963582,12815863,209520130,0.0071990658
Netherlands,2016,170506320,42641896,238980,71747950,47572490,26670450,12706065,210964350,0.0072579193
Netherlands,2017,167752770,38511480,297969,73319570,47447964,25538768,12502623,206723360,0.007317751
Netherlands,2018,163309540,35128910,220412,72693660,47590950,24536616,12158853,200680590,0.0073756156
Netherlands,2019,157592600,27574846,6337,75027560,47568990,23661112,12144157,193763870,0.0074321865
Netherlands,2020,137303410,19403616,0,73026056,42208784,22271436,12349781,174694990,0.007480666
Netherlands,2021,139659980,24985646,0,69770340,42646012,21983420,12232768,176843310,0.007530676
Netherlands,2022,126535896,24290998,0,57087548,43644276,21337466,11910647,162939860,0.007575953
New Caledonia,1950,0,183200,0,0,36640,0,0,0,0.000000099
New Caledonia,1951,0,234496,0,0,47632,0,0,0,0.00000022605
New Caledonia,1952,0,424652,0,0,48004,0,0,0,0.0000004389
New Caledonia,1953,0,344416,0,0,54960,0,0,0,0.00000061875
New Caledonia,1954,0,458000,0,0,62288,0,0,0,0.00000085305
New Caledonia,1955,0,615552,0,0,84272,0,0,0,0.0000011682
New Caledonia,1956,0,1051568,0,0,113584,0,0,0,0.0000016929
New Caledonia,1957,0,909212,0,0,157012,0,0,0,0.00000217305
New Caledonia,1958,0,597232,0,0,142896,0,0,0,0.00000250635
New Caledonia,1959,0,468992,0,0,120912,0,0,0,0.000002772
New Caledonia,1960,0,681504,0,0,179536,0,0,0,0.00000315975
New Caledonia,1961,0,663184,0,0,223504,0,0,0,0.00000355905
New Caledonia,1962,0,373728,0,0,190528,0,0,0,0.00000381315
New Caledonia,1963,0,436016,0,0,183200,0,0,0,0.000004092
New Caledonia,1964,0,740128,0,0,359072,0,0,0,0.000004587
New Caledonia,1965,0,791424,0,0,439680,0,0,0,0.0000051414
New Caledonia,1966,0,916000,0,0,593568,0,0,0,0.0000058212
New Caledonia,1967,0,859514,0,0,613414,0,0,0,0.0000064845
New Caledonia,1968,0,923328,0,0,916000,0,0,0,0.0000073128
New Caledonia,1969,0,776768,0,0,780432,0,0,0,0.00000801405
New Caledonia,1970,0,1058896,0,0,1333696,0,0,0,0.0000090915
New Caledonia,1971,0,916000,0,0,1502240,0,0,0,0.0000101805
New Caledonia,1972,0,322432,0,0,1381328,0,0,0,0.00001094775
New Caledonia,1973,0,274800,25440,0,2297328,0,0,0,0.000012117506
New Caledonia,1974,0,333424,32708.998,0,2414576,0,0,0,0.000013369736
New Caledonia,1975,0,271136,29074,0,2227712,0,0,0,0.0000145081285
New Caledonia,1976,0,197856,25142,0,2165424,0,0,0,0.0000155837
New Caledonia,1977,0,249152,24844,0,1864976,0,0,0,0.00001654694
New Caledonia,1978,0,117248,28053,0,1395984,0,0,0,0.000017241022
New Caledonia,1979,0,234496,27712,0,1377664,0,0,0,0.0000179795
New Caledonia,1980,0,318768,27371,0,1652464,0,0,0,0.000018879527
New Caledonia,1981,0,216176,23652,0,1150496,0,0,0,0.00001950563
New Caledonia,1982,0,172208,23354,0,1066224,0,0,0,0.000020073845
New Caledonia,1983,0,256480.02,26350,0,868368,0,0,0,0.000020592262
New Caledonia,1984,0,274800,26009,0,901344,0,0,0,0.000021133625
New Caledonia,1985,0,470176,25733,0,955046,0,0,0,0.00002178703
New Caledonia,1986,0,465328,15830.001,0,919664,0,0,0,0.000022417858
New Caledonia,1987,0,410368,21864,0,1022256,0,0,0,0.000023072855
New Caledonia,1988,0,450672,24647,0,1025920.06,0,0,0,0.000023748904
New Caledonia,1989,0,548379,27284,0,1063855,0,0,0,0.000024487223
New Caledonia,1990,0,436016,26483,0,1113856,0,0,0,0.000025197098
New Caledonia,1991,0,466295,36629,0,1255693,0,0,0,0.000025989053
New Caledonia,1992,0,322432,36589,0,1216448,0,0,0,0.00002669853
New Caledonia,1993,0,417696,36548,0,1374000,0,0,0,0.000027521839
New Caledonia,1994,0,533955,36508,0,1400718,0,0,0,0.000028409515
New Caledonia,1995,0,493766,40520,0,1528846,0,0,0,0.0000293386
New Caledonia,1996,0,666848,40475,0,1476592,0,0,0,0.000030322077
New Caledonia,1997,0,300448,40430,0,1476592,0,0,0,0.000031140535
New Caledonia,1998,0,318768,0,0,1491248,0,0,0,0.000031955635
New Caledonia,1999,0,293120,0,0,1762384,0,0,0,0.000032881286
New Caledonia,2000,0,651121,40296,0,1529037,0,0,0,0.000033881217
New Caledonia,2001,0,663184,37314,0,1176144,0,0,0,0.00003472632
New Caledonia,2002,0,707152,39950,0,1645136,0,0,0,0.00003580361
New Caledonia,2003,0,802416,39845,0,1883296,0,0,0,0.000037031004
New Caledonia,2004,0,719189,45451,0,1750272,0,0,0,0.000038163536
New Caledonia,2005,0,666848,47043,0,2095808,0,0,0,0.00003942882
New Caledonia,2006,0,725472,46578,0,1934592,0,0,0,0.000040647697
New Caledonia,2007,0,626544,46884,0,2253360,0,0,0,0.00004196571
New Caledonia,2008,0,640378,52327,0,2155329,0,0,0,0.00004324826
New Caledonia,2009,0,858519,52673,0,2124616,0,0,0,0.000044615368
New Caledonia,2010,0,1309592,61071,0,2286962,0,0,0,0.000046262496
New Caledonia,2011,0,1361449,55224,0,2277756,0,0,0,0.000047926198
New Caledonia,2012,0,1358568,47143,0,2299852,0,0,0,0.000049594917
New Caledonia,2013,0,1382027,45499,0,2542604,0,0,0,0.000051382773
New Caledonia,2014,0,1939282,40451,0,3029335,0,0,0,0.000053638494
New Caledonia,2015,0,2040527.1,42741,0,2793642,0,0,0,0.000055834702
New Caledonia,2016,0,2634000,42741,0,2804997,0,0,0,0.000058303278
New Caledonia,2017,0,2974773,39688,0,2569304,0,0,0,0.0000608178
New Caledonia,2018,0,3057086,32819,0,2823104,0,0,0,0.00006348059
New Caledonia,2019,0,3041035,29384,0,2602448,0,0,0,0.00006603524
New Caledonia,2020,0,2714254,27858,0,2367061,0,0,0,0.00006833604
New Caledonia,2021,0,2293226,25950,0,2217605,0,0,0,0.00007037908
New Caledonia,2022,0,2762407,25950,0,2326858,0,0,0,0.0000726826
New Zealand,1950,33446224,5833088,127200.01,0,2608768,21369518,8760051,73063976,0.0021126296
New Zealand,1951,35442244,5249202,79990,0,2840874,21812486,8927801,77126070,0.0021543142
New Zealand,1952,37586696,5950336,130834,0,3238976,22475022,9108576,81139896,0.002198548
New Zealand,1953,39017356,5464347,138044,0,2948257,23017780,9300919,84002460,0.0022444227
New Zealand,1954,40467536,5649888,159909,0,3257296,23664066,9503379,86846900,0.0022919427
New Zealand,1955,40230960,5591264,203520,0,3598048,24286104,9714500,87957820,0.002340409
New Zealand,1956,41197412,5741488,221691,0,3711632,24922406,9932828,90315976,0.0023903903
New Zealand,1957,43019932,5734160,265303,0,4305200,25550122,10156911,93383256,0.0024421369
New Zealand,1958,43614364,5943008,276206,0,3960784,26187512,10385293,95447030,0.0024953112
New Zealand,1959,41106650,6137200,276206,0,3905824,26845380,10616522,94823070,0.0025486262
New Zealand,1960,29806416,6595200,305280,0,4631296,27569474,10849141,83360370,0.002597279
New Zealand,1961,30781772,6433984,323451,0,4997696,27484656,10871694,80987370,0.0026439016
New Zealand,1962,27772800,5620576,312548,0,5265168,27997752,11039992,78397510,0.002689378
New Zealand,1963,29692562,6019952,356160,0,5840416,28675782,11269813,79217600,0.0027354525
New Zealand,1964,27766166,6338720,388868,0,6364368,29137144,11435352,74282180,0.0027792274
New Zealand,1965,27799452,5841980,418055,0,7425251,30000422,11815389,72838870,0.0028229225
New Zealand,1966,26571162,5825760,432480,0,7742032,31708738,12537079,74003810,0.0028690994
New Zealand,1967,26512008,5184560,403406,0,8038816.5,33336104,13203746,76311050,0.002918138
New Zealand,1968,26361112,4838828,377863,0,8256410.5,34556770,13626956,77675310,0.0029689288
New Zealand,1969,25061196,5070976,396137,0,8789936,35292388,13809351,77236610,0.0030198677
New Zealand,1970,25781564,4975712,410674,205184,8570096,35726464,13938250,82830890,0.0030730218
New Zealand,1971,49604410,4538591,411224,263744,9809803,34178824,13293427,104908130,0.0031328197
New Zealand,1972,29865180,4660608,452715,421360,10614608,35440532,14085377,88314210,0.0031858804
New Zealand,1973,33371972,5326383,539752,505530,11781051,34993212,13788018,87335590,0.0032367555
New Zealand,1974,58288300,5582845,571767,575136,11975275,35379280,13874368,115231096,0.0032995716
New Zealand,1975,62133476,5250512,558527,604560,11790752,35314876,13757772,121929350,0.003364115
New Zealand,1976,42418584,5378752,525473,1685440,11530608,35189160,13796297,97100630,0.0034160637
New Zealand,1977,52689250,5212930,483764,2732850,11711692,35345610,13939743,103219336,0.003469818
New Zealand,1978,39715380,4361048,429577,2689924,10455521,35690136,14125530,88876870,0.0035164435
New Zealand,1979,44532640,3762928,405809,2007872.1,10145616,35176670,14004683,92430984,0.0035626
New Zealand,1980,74731580,4008416.2,393643,1821008,10874752,36996320,14730069,127855870,0.003626212
New Zealand,1981,42042360,3982768,490657,2161760,9848832,37113164,14818217,94990210,0.0036753707
New Zealand,1982,37722630,4008416.2,433886,3861856,9863488,37162610,14909898,84184340,0.0037187627
New Zealand,1983,39044948,4316192,425546,4191616,8965808,36887870,14923758,83920120,0.0037603062
New Zealand,1984,37536984,4250240,467014,5594928,8962144,37229190,14893757,81800000,0.0038005556
New Zealand,1985,37869930,4012080.2,555458,6870000,10420416,37272276,14764132,82294130,0.0038394486
New Zealand,1986,37788370,3488687,522373.97,8237992.5,10696929,38010228,14936864,83088824,0.003876609
New Zealand,1987,38260704,4140319.8,514141.03,7914240,11596560,36808530,14450184,81959760,0.003908251
New Zealand,1988,37536730,4947114,475572,8681269,11345382,37113252,14448125,81981270,0.003938056
New Zealand,1989,35566468,4181228.2,431802,8897476,11942700,36068110,13895070,77582640,0.00396282
New Zealand,1990,35619200,4653308,448748,7138563,12385972,36178624,13809554,77617480,0.0039869463
New Zealand,1991,38301490,4503458,437702,7948375,12275820,35797132,13568779,78413070,0.00401378
New Zealand,1992,37639610,4921630,477227,8417243,13289924,35429290,13435657,76275310,0.00403666
New Zealand,1993,36940936,4888937,489257,8163505.5,13163764,35624900,13327659,74395750,0.0040598568
New Zealand,1994,42367940,4627035,496924,7610420,14081661,36671292,13824044,80105090,0.004086547
New Zealand,1995,36878496,4630910,538669,7014675,14733363,37389890,14194506,74858290,0.0041121366
New Zealand,1996,39083668,4584888,510315,8106735,14895710,36994276,13731321,75252940,0.004137516
New Zealand,1997,41652296,4933864,532239,9273057,15217395,37350908,13673040,77602620,0.0041642208
New Zealand,1998,45400544,4519248,488934,7995984,15499827,36591756,13344497,79862730,0.0041900827
New Zealand,1999,43030964,4619230,532148,9169459,15804896,36950252,13714341,79792450,0.0042174608
New Zealand,2000,49288424,4408803,530782,9488153,16469097,36343996,13653651,86713330,0.0042435224
New Zealand,2001,54694784,5411678,534743,10447597,16585960,36753416,13791384,111580610,0.0042812084
New Zealand,2002,47041464,5420526,550921,9863892,17319076,37591560,14054800,88469750,0.0043097213
New Zealand,2003,52233770,7739602,534082,8527734,18098776,37679270,14395722,85697230,0.0043376484
New Zealand,2004,49475108,8013104.5,487544,7259141,18481250,37803504,14421257,81221900,0.004363106
New Zealand,2005,47360744,8918768,576644,7570445,18661248,37894492,14490514,77893336,0.0043871272
New Zealand,2006,55774330,8795548,544754,7554667,18792124,38411850,14311815,86762180,0.0044145538
New Zealand,2007,51072804,6725800,687302,8260855.5,18997766,38107160,14165298,81317784,0.0044413386
New Zealand,2008,57556784,8284482,639092,7811765,18856882,37101764,13762171,86826440,0.004468429
New Zealand,2009,50043950,6316469,586049,7457545,18130918,37525040,13508384,79775750,0.00449501
New Zealand,2010,48205544,5458099,557421,8382276.5,18207686,37724840,13709806,77928744,0.0045208647
New Zealand,2011,50401904,5534238,528527,7625945,18404292,37821276,13794329,79011410,0.0045480877
New Zealand,2012,51417216,6852585,568627,8342925,18150988,38053030,13933140,80770616,0.0045771725
New Zealand,2013,52338316,6013030,586336,8372880,18538438,37470360,13909707,80733210,0.004604943
New Zealand,2014,48386290,5442057,619461,8601687,18847946,37938990,14139643,80281500,0.004631257
New Zealand,2015,52173210,5469636,620712,8305040.5,19367642,36949804,13974931,82412376,0.0046555907
New Zealand,2016,48273104,4465042,486377,7893897,19486780,37172490,13925216,81356510,0.004680557
New Zealand,2017,54557240,4669295,443775,8517725,20359496,37012068,13971814,85890640,0.0047066305
New Zealand,2018,55819776,5249309,417966,7898723,20531356,37029830,14008953,87607600,0.004734954
New Zealand,2019,53869116,5599821,410940,8240161,20909476,36499576,13951785,85998250,0.004761028
New Zealand,2020,53261144,5321950,379157,7846967,19121868,35899468,13887150,83782780,0.00478631
New Zealand,2021,54221200,6174729,369630,6701838,19852984,35867960,13736325,84509170,0.0048110876
New Zealand,2022,51353810,4288102,408358,6139929,19306422,35572464,13676249,81190860,0.004832303
Niger,1950,29788260,5372,0,0,23002,5018331.5,3921068,37454896,0.00046444446
Niger,1951,31957316,9400,0,0,14324,5165458.5,3892950,38882350,0.00048358372
Niger,1952,33391208,9062,0,0,17467,5315790.5,3792680,39723510,0.0005031738
Niger,1953,33980028,2967,0,0,19074,5468153.5,3638318.2,40335260,0.0005231538
Niger,1954,34443056,3374,0,0,22595,5621929.5,3447925.8,40702930,0.0005434162
Niger,1955,34645816,1518,0,0,24371,5768951,3239563,40921370,0.00056387926
Niger,1956,34805988,1988,0,0,27988,5917213,3031289.8,40958156,0.00058446615
Niger,1957,35173620,80,0,0,30618,6067761,2841167,41205000,0.000605252
Niger,1958,35746096,0,0,0,25648,6222113.5,2687255,41440036,0.00062624767
Niger,1959,36626736,0,0,0,21984,6382083.5,2587614.2,41956964,0.00064758846
Niger,1960,37716116,0,0,0,29312,6549314,2560305.2,42604276,0.00066934444
Niger,1961,24144296,0,0,0,54960,5891956,2527331.5,34760132,0.0006863541
Niger,1962,16827616,0,0,0,65952,6156220,2653325.5,31015464,0.00070191687
Niger,1963,12417076,0,0,0,87936,6302885.5,2709056.5,28433954,0.0007163694
Niger,1964,9534167,0,0,0,95264,6870621.5,2938036.5,27112832,0.00073092774
Niger,1965,7565904,0,0,0,91600,7257997,3078318.5,25770724,0.00074535224
Niger,1966,6132268,0,7269,0,128240.01,7602427.5,3210761.2,24520786,0.00075961585
Niger,1967,33959916,0,10903,0,120912,7938924.5,3342922.5,38342560,0.00078049314
Niger,1968,20361308,0,10903,0,150224,8310765.5,3461722.2,32006234,0.00079896185
Niger,1969,-7888974,0,10903,0,179536,8436644,3483563.8,19620774,0.00081185903
Niger,1970,-8061358.5,0,14537,0,201520,8694449,3564123.8,18532734,0.0008244106
Niger,1971,-8410293,0,14195,0,216176,8946482,3693822.8,17168758,0.0008364666
Niger,1972,-14789476,0,13853,0,238160,9095282,3758380,13292566,0.0008467261
Niger,1973,-34786536,0,33777,0,293120,7110558.5,2818619.2,712417.44,0.0008478836
Niger,1974,-29169924,0,9877,0,278464,7102559.5,2899829.8,1176832.6,0.00084894407
Niger,1975,-23071840,0,6413,0,326096,7569272.5,3103066.2,2250883.2,0.00085094746
Niger,1976,-18072352,0,15606,0,315104,8155849,3373742,3790542.5,0.00085429114
Niger,1977,-14181063,0,15179,0,348080,9005198,3705562.5,6149417,0.0008597561
Niger,1978,-3447270.2,0,17701,0,395712,9277473,3814261.2,12074804,0.0008680265
Niger,1979,6723913,0,14323,0,461664,9622121,3988011.2,17223630,0.00087885663
Niger,1980,-7879245,51296,16675,0,498304,10054029,4204437,10494599,0.000887022
Niger,1981,-4808953,80179,13397,0,586766,10433625,4357919,11860043,0.0008976584
Niger,1982,1239883.1,120322,12977,0,608903,10887772,4569190.5,13327487,0.00090917124
Niger,1983,-5937247,344416,12613,0,600896,11348420,4754580.5,9971672,0.0009196231
Niger,1984,-5362352,399376,12186,0,575248,8451528,3366731.5,4950900.5,0.0009221387
Niger,1985,-4387777.5,400850,11801,0,577371,7360193.5,2836350.8,2893999.8,0.0009212588
Niger,1986,-9559155,328425,11285,0,554673,7494443.5,2872813,-22463.682,0.0009186211
Niger,1987,-7888461,436016,10903,0,545936,7769841,2988495,261619.78,0.00091590575
Niger,1988,-1490306,410368,8380,0,564256,8031753,3149683.5,6906966.5,0.0009158886
Niger,1989,61871636,454336,8038,0,571584,8358215.5,3272347.5,43551820,0.0009326509
Niger,1990,79565070,223504,5234,0,370064,8703996,3428762.8,60294804,0.00095700915
Niger,1991,84607600,227168,5626,0,333424,9025274,3552787.2,69149550,0.0009853833
Niger,1992,50188110,194192,7983,0,322432,9338947,3717522,56819710,0.0010084183
Niger,1993,37097804,225800,8507,0,364193,9756082,3852375.5,53538210,0.001034424
Niger,1994,66115610,227168,9096,0,340752,10121491,3977196.2,66915560,0.0010670485
Niger,1995,40045250,247545,8441,0,302150,10497423,4170104,52967704,0.0010930971
Niger,1996,27095754,263808,8572,0,366400,10952938,4352349.5,46327936,0.0011157586
Niger,1997,19741264,234496,10405,0,399376,11515471,4481361,42188370,0.0011358266
Niger,1998,15138159,262434,10929,0,422810,11930447,4765868.5,38378268,0.001154317
Niger,1999,12027574,243124,11125,0,427309,12401099,4976192,34968070,0.0011713603
Niger,2000,9651532,228370,9227,0,449373,12613806,5107804.5,32109888,0.0011866293
Niger,2001,8187876.5,234496,12173,0,399376,13140922,5386528,29898124,0.0012010136
Niger,2002,10561523,265204,10602,0,408856,13629199,5593730.5,30231020,0.001215455
Niger,2003,9974969,273472,10798,0,459434,14195236,5820829,29270910,0.0012294824
Niger,2004,7454762.5,351744,4055,0,436016,14794362,6026164,27183764,0.0012490476
Niger,2005,9684146,256480.02,6019,0,428688,15362465,6344214.5,27832834,0.0012718881
Niger,2006,36095096,263808,7918,0,399376,15916001,6607151.5,38232236,0.0013000331
Niger,2007,20991654,232016,9816,0,467714,16625614,6921566,31874008,0.001325914
Niger,2008,14453077,271136,11714,0,509296,17338808,7277041.5,30332458,0.0013517316
Niger,2009,17821750,278464,6870,0,666848,18107792,7537723,34207220,0.00137989
Niger,2010,32342528,329760,2157,0,828064,17838582,7495302.5,41594670,0.0014102886
Niger,2011,41244510,370064,19635,0,926992,18491402,7673676.5,53034388,0.0014462605
Niger,2012,55858256,384720,19373,0,1341024,19454366,8182513,62513260,0.0014874289
Niger,2013,32801332,340752,19112,0,1538880,20630938,8550654,54734508,0.0015261634
Niger,2014,30356356,388384,18784,0,1678112,21577756,9021929,59062716,0.0015676506
Niger,2015,42841396,326096,18588,0,1762384,22421662,9352626,66129064,0.0016129402
Niger,2016,35525320,359072,18261,0,1681776,23501626,9867063,63274410,0.001657787
Niger,2017,24606612,337656,17999,0,1820409,24571014,10306669,58247484,0.0017009918
Niger,2018,16300867,326096,30895,0,1384992,25726590,10841860,56722350,0.0017445495
Niger,2019,12878235,326096,31746,73280,2026192,26899028,11286524,55755010,0.001788632
Niger,2020,10468097,355929,31746,77057,1926421,28251038,11828015,55550400,0.0018343596
Niger,2021,11560781,358593,36281,73182,2151556,29458578,12321599,57520556,0.0018818828
Niger,2022,11707345,330009,36281,70190,2190103,30616718,12865183,59228450,0.0019310791
Nigeria,1950,163075410,1729408,0,0,527616,18912892,8266950.5,179847970,0.0018824434
Nigeria,1951,147681890,1128512,0,0,556928,20037552,8263579,178341420,0.0019776742
Nigeria,1952,145697460,1569219,0,0,610861,21476298,8142820.5,184624940,0.0020775897
Nigeria,1953,145446510,1730470,0,0,706090,23427534,7933927.5,191585070,0.002183303
Nigeria,1954,147599920,1725744,0,0,846384,26018490,7666154,199631000,0.0022963125
